CG/TG,CONSUMER_ID,PRODUCT_ID,PRICE,TRX_DATE,Offer_Type,Type,Validity,Voice_Benefit,Data_Benefit,Voice_Price,Data_Price,Combo_Price,Product_Description
TG,1.55E+11,P172,209,2022-05-28,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,34359752697,P172,34,2022-03-30,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,51539660359,P172,229,2022-05-04,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,1.55E+11,P172,377,2022-05-31,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,1.03E+11,P172,428,2022-02-26,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,17179916493,P172,10,2022-04-30,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,1.37E+11,P172,302,2022-01-01,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,85899346668,P172,284,2022-05-26,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,8589968278,P172,385,2022-05-03,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,1.03E+11,P172,451,2022-05-17,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,1.63E+11,P172,237,2022-04-21,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,1.37E+11,P172,114,2022-04-24,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,1.29E+11,P172,409,2022-04-04,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,17179911367,P172,83,2022-03-18,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,1.20E+11,P172,82,2022-04-14,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,85899361633,P172,489,2022-01-21,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,60129580248,P172,272,2022-03-29,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,1.03E+11,P172,335,2022-04-28,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,85899375155,P172,56,2022-02-27,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,25769836028,P172,325,2022-03-21,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,51539645314,P172,18,2022-04-24,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,25769833118,P172,19,2022-03-03,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,94489287921,P172,13,2022-03-28,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,1.63E+11,P172,162,2022-04-20,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,1.37E+11,P172,191,2022-02-19,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,60129559109,P172,274,2022-03-31,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,77309424017,P172,238,2022-05-21,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,1.63E+11,P172,162,2022-02-05,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,60129551720,P172,444,2022-01-30,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,1.29E+11,P172,274,2022-03-14,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,17179906068,P172,309,2022-03-20,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,1.55E+11,P172,140,2022-02-14,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,34359785828,P172,342,2022-04-19,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,85899383540,P172,436,2022-04-25,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,17179913899,P172,118,2022-05-30,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,34359760936,P172,199,2022-03-31,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,1.03E+11,P172,409,2022-04-01,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,34359768588,P172,109,2022-03-02,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,94489318153,P172,195,2022-05-05,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,77309444622,P172,84,2022-04-20,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,8589935307,P172,24,2022-03-19,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,1.20E+11,P172,363,2022-02-01,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,1.20E+11,P172,497,2022-02-01,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,1.12E+11,P172,488,2022-02-26,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,8589953252,P172,433,2022-01-14,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,1.55E+11,P172,380,2022-04-01,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,1.03E+11,P172,146,2022-04-26,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,94489288896,P172,329,2022-03-14,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,34359744426,P172,78,2022-03-20,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,85899371219,P172,174,2022-02-28,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,1.46E+11,P172,159,2022-03-14,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,8589940677,P172,381,2022-02-26,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,8589955347,P172,199,2022-05-31,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,46523,P172,453,2022-01-21,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,1.03E+11,P172,269,2022-04-01,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,85899364459,P172,496,2022-03-27,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,1.29E+11,P172,369,2022-02-27,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,68719495469,P172,397,2022-03-24,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,34359740652,P172,93,2022-03-13,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,1.03E+11,P172,297,2022-05-02,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,8589945834,P172,192,2022-03-19,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,1.29E+11,P172,232,2022-01-17,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,1.63E+11,P172,447,2022-05-29,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,85899375746,P172,183,2022-01-31,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,60129543057,P172,139,2022-04-25,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,1.12E+11,P172,90,2022-03-03,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,94489320089,P172,298,2022-01-28,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,1.20E+11,P172,39,2022-02-16,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,68719502227,P172,362,2022-02-16,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,1.03E+11,P172,264,2022-01-24,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,51539660545,P172,227,2022-02-28,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,17179911812,P172,263,2022-03-02,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,25769832290,P172,93,2022-04-18,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,25769804287,P172,353,2022-01-01,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,1.55E+11,P172,324,2022-05-22,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,1.12E+11,P172,87,2022-05-23,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,1.03E+11,P172,21,2022-01-25,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,34359776155,P172,331,2022-01-28,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,77309437015,P172,332,2022-03-19,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,1.29E+11,P172,41,2022-05-02,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,51539634772,P172,286,2022-03-31,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,42949690340,P172,271,2022-01-26,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,1.55E+11,P172,5,2022-01-28,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,85899356795,P172,283,2022-05-19,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,1.55E+11,P172,81,2022-01-21,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,77309450966,P172,285,2022-04-01,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,2708,P172,419,2022-02-20,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,42949677873,P172,84,2022-03-31,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,1.46E+11,P172,209,2022-05-02,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,55578,P172,365,2022-01-24,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,1.20E+11,P172,90,2022-03-01,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
TG,1.55E+11,P172,100,2022-05-20,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,1.03E+11,P172,123,2022-02-22,Open,Data,Daily,0,1336,0,358,0,70 Local+National SMS_7D
CG,34359771246,P105,47,2022-02-27,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,1.20E+11,P105,361,2022-05-23,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,1.37E+11,P105,250,2022-02-01,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,51539641781,P105,373,2022-02-02,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,94489300031,P105,303,2022-01-26,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,94489286924,P105,415,2022-05-29,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,1.37E+11,P105,53,2022-03-24,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,1.55E+11,P105,49,2022-01-28,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,51539645042,P105,231,2022-05-13,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,60129552683,P105,356,2022-04-04,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.20E+11,P105,326,2022-03-27,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,60129574353,P105,209,2022-03-13,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,1.63E+11,P105,343,2022-05-19,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.63E+11,P105,426,2022-05-30,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,1.29E+11,P105,213,2022-02-05,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,60129553370,P105,254,2022-05-02,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,34359780694,P105,306,2022-02-18,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,1.37E+11,P105,140,2022-01-21,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,94489284312,P105,210,2022-01-19,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.03E+11,P105,278,2022-03-23,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,17179876189,P105,481,2022-03-27,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,1.29E+11,P105,202,2022-01-30,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.37E+11,P105,122,2022-02-19,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.37E+11,P105,398,2022-05-14,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.29E+11,P105,248,2022-02-20,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,68719492771,P105,103,2022-05-30,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.55E+11,P105,268,2022-03-19,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,1.37E+11,P105,20,2022-02-03,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,51539618394,P105,211,2022-01-13,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.63E+11,P105,304,2022-03-26,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,77309438744,P105,475,2022-05-05,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,85899347019,P105,409,2022-05-02,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,51539613331,P105,216,2022-05-15,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,94489318921,P105,155,2022-02-15,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,1.46E+11,P105,260,2022-03-13,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,25769832651,P105,399,2022-02-22,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,1.12E+11,P105,154,2022-04-14,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,60129549889,P105,346,2022-01-15,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,25769837416,P105,390,2022-03-25,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,68719532029,P105,414,2022-02-22,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,34359748014,P105,174,2022-05-15,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,94489289453,P105,406,2022-03-31,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,68719493145,P105,176,2022-01-29,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,85899388255,P105,284,2022-01-14,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.03E+11,P105,230,2022-03-01,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.12E+11,P105,33,2022-02-22,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,8589968423,P105,273,2022-02-15,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.55E+11,P105,397,2022-02-22,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,8589967284,P105,474,2022-05-25,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,17179882740,P105,213,2022-03-16,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.29E+11,P105,73,2022-04-04,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,68719489021,P105,339,2022-02-19,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,34359745929,P105,138,2022-02-25,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.37E+11,P105,273,2022-01-28,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.03E+11,P105,112,2022-05-25,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,8589942888,P105,363,2022-04-16,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,51539618983,P105,78,2022-04-26,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,12431,P105,128,2022-03-28,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,1.37E+11,P105,450,2022-05-17,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,4171,P105,286,2022-03-13,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,94489298091,P105,322,2022-01-05,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.12E+11,P105,231,2022-04-13,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,1.37E+11,P105,129,2022-01-29,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,1.37E+11,P105,169,2022-02-18,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.63E+11,P105,321,2022-04-28,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,1.12E+11,P105,400,2022-01-01,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.55E+11,P105,109,2022-02-22,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,1.29E+11,P105,14,2022-01-18,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,8589943786,P105,42,2022-05-28,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,42949703620,P105,322,2022-01-02,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.12E+11,P105,445,2022-05-31,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,17179924601,P105,281,2022-03-14,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,1.12E+11,P105,481,2022-04-30,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,8589946249,P105,488,2022-02-03,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,25769833257,P105,355,2022-02-22,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,8589962048,P105,89,2022-05-17,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,85899395919,P105,235,2022-05-16,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,42949710839,P105,311,2022-01-03,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,77309413821,P105,217,2022-01-29,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.03E+11,P105,281,2022-02-13,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,94489313596,P105,217,2022-02-24,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.29E+11,P105,339,2022-04-14,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,60129552051,P105,97,2022-02-25,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,77309425752,P105,396,2022-04-28,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.55E+11,P105,255,2022-05-27,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,31806,P105,169,2022-05-04,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,85899378696,P105,101,2022-02-21,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,52581,P105,427,2022-05-20,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,77309431085,P105,217,2022-05-22,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,25769826274,P105,199,2022-03-01,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,1.03E+11,P105,296,2022-01-20,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,34359746597,P105,31,2022-04-15,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,68719485016,P105,56,2022-03-29,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,85899370154,P105,284,2022-04-15,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,34359787818,P105,228,2022-03-25,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,68719519333,P105,307,2022-03-23,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,25769810037,P105,474,2022-02-16,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,38341,P105,338,2022-01-20,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,60129554704,P105,359,2022-01-17,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,60129555532,P105,72,2022-01-17,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,51539647007,P105,122,2022-01-31,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,68719493324,P105,294,2022-05-24,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,94489314590,P105,482,2022-05-17,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,34359752597,P105,45,2022-04-23,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,17179914233,P105,198,2022-04-02,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,51539611925,P105,363,2022-05-18,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.12E+11,P105,157,2022-05-31,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,60129569653,P105,334,2022-05-02,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,915,P105,398,2022-01-17,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,1.37E+11,P105,209,2022-03-14,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,85899388058,P105,401,2022-05-16,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.29E+11,P105,258,2022-05-22,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,8589975582,P105,365,2022-02-01,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,42949679285,P105,407,2022-05-26,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,34359747881,P105,202,2022-03-23,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.12E+11,P105,271,2022-05-31,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,1.03E+11,P105,56,2022-02-25,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,17179882623,P105,55,2022-03-28,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,85899398175,P105,145,2022-03-05,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.37E+11,P105,141,2022-02-26,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,1.37E+11,P105,28,2022-03-26,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,85899387867,P105,169,2022-04-15,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,51539626109,P105,496,2022-05-01,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,77309452406,P105,202,2022-05-16,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,51539622328,P105,459,2022-02-14,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.55E+11,P105,268,2022-01-26,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.20E+11,P105,366,2022-01-20,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,60129548064,P105,409,2022-04-27,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,8589941414,P105,250,2022-02-03,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.20E+11,P105,96,2022-03-03,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,42949715704,P105,123,2022-04-29,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,85899360643,P105,331,2022-02-02,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,8589970246,P105,178,2022-02-02,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,60129567617,P105,361,2022-04-02,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.20E+11,P105,402,2022-03-03,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,1.63E+11,P105,74,2022-05-17,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,17179899169,P105,230,2022-01-05,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.37E+11,P105,380,2022-05-23,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,42949714111,P105,148,2022-01-16,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,60129557765,P105,24,2022-03-16,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.12E+11,P105,168,2022-05-20,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,8589935680,P105,220,2022-02-03,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,54521,P105,247,2022-03-03,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,1.03E+11,P105,396,2022-04-26,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
CG,68719476779,P105,295,2022-01-27,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,1.20E+11,P105,431,2022-04-16,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
TG,8589952695,P105,169,2022-01-26,Open,Data,Weekly,0,100,0,39.37,0,200 MB standalone Data Pack_14D
